userId,itemId,rating
351,1043,2.0
351,1254,5.0
351,1331,4.0
351,1531,5.0
351,1814,4.0
351,2136,5.0
351,2236,5.0
351,2237,3.0
351,2368,5.0
351,2374,4.0
351,2781,3.0
351,2807,4.0
351,2895,4.0
351,3034,5.0
351,3165,4.0
351,3166,4.0
351,3170,5.0
351,3189,4.0
351,3207,3.0
351,3210,3.0
351,3211,3.0
352,32,3.5
352,46,4.0
352,233,5.0
352,267,4.0
352,283,3.0
352,285,5.0
352,428,4.5
352,495,4.0
352,526,4.0
352,620,4.0
352,872,4.0
352,889,2.5
352,952,3.5
352,954,5.0
352,955,4.5
352,956,4.5
352,970,2.5
352,977,4.0
352,1014,4.0
352,1033,4.0
352,1101,4.5
352,1368,4.0
352,1473,4.0
352,1676,3.5
352,1844,3.0
352,2174,4.0
352,2341,3.5
352,2375,4.5
352,2410,4.5
352,2507,4.0
352,2926,4.0
352,3034,3.5
352,3218,4.0
352,3420,4.0
352,3806,3.5
352,3973,3.0
352,4232,5.0
352,4274,4.0
352,4412,4.5
352,4559,4.0
352,4599,4.0
352,4611,4.0
352,4845,3.0
352,4997,4.5
352,5836,3.5
352,5859,4.0
352,5879,4.5
352,5981,2.5
352,6043,4.0
352,6094,3.0
352,6103,3.0
352,6193,4.0
352,6696,3.5
352,6917,4.5
352,6945,4.0
352,6981,3.0
352,7029,3.5
352,7054,4.0
352,7114,4.0
352,7140,4.0
352,7184,4.0
352,7189,4.0
352,7210,4.0
352,7350,3.5
352,7413,3.5
352,7576,4.0
352,7587,4.0
352,7706,3.5
352,7777,3.0
352,7954,4.0
352,8179,4.0
352,8206,4.0
352,8363,3.5
352,8389,4.0
352,8396,4.5
352,8441,4.0
352,8471,2.5
352,8518,4.0
352,8535,3.0
352,8583,3.5
352,8597,3.5
352,8609,3.5
352,8638,4.5
352,8709,4.0
353,1,3.5
353,2,2.0
353,10,3.0
353,19,2.5
353,21,3.0
353,32,2.5
353,33,0.5
353,46,3.5
353,59,3.5
353,68,2.5
353,86,1.5
353,88,2.5
353,97,3.5
353,101,3.5
353,103,2.0
353,130,2.0
353,131,2.5
353,133,1.5
353,141,3.0
353,143,3.5
353,145,3.5
353,150,2.0
353,160,2.5
353,181,1.5
353,185,0.5
353,204,2.5
353,226,3.0
353,233,3.0
353,263,1.0
353,264,3.5
353,267,3.5
353,282,2.0
353,283,3.0
353,284,1.5
353,285,4.0
353,310,3.0
353,315,3.0
353,322,3.5
353,329,2.0
353,332,2.5
353,335,2.0
353,342,1.5
353,345,2.0
353,362,1.5
353,382,1.0
353,384,1.5
353,390,3.0
353,392,1.0
353,404,1.0
353,407,3.0
353,423,3.0
353,428,3.0
353,433,2.0
353,448,1.0
353,450,0.5
353,520,2.5
353,522,3.0
353,523,3.5
353,524,3.0
353,525,2.5
353,526,3.5
353,530,1.5
353,557,1.0
353,562,1.5
353,600,2.0
353,616,2.0
353,618,1.5
353,622,1.5
353,623,2.5
353,627,3.0
353,645,1.5
353,649,1.0
353,651,1.0
353,669,1.5
353,676,2.0
353,691,1.0
353,696,3.5
353,730,3.5
353,746,3.0
353,841,4.0
353,867,2.0
353,871,2.5
353,881,3.0
353,882,3.5
353,889,3.0
353,892,2.0
353,907,2.0
353,913,3.5
353,954,3.0
353,955,3.5
353,956,3.5
353,958,3.5
353,959,3.5
353,965,2.5
353,967,3.5
353,971,3.0
353,977,3.0
353,979,3.0
353,995,3.0
353,1005,3.0
353,1014,3.0
353,1016,3.0
353,1017,3.5
353,1018,1.5
353,1020,3.0
353,1025,3.0
353,1043,0.5
353,1046,3.0
353,1048,2.0
353,1052,3.5
353,1066,3.0
353,1109,1.5
353,1111,2.0
353,1118,2.0
353,1126,3.5
353,1127,1.5
353,1128,1.0
353,1130,2.0
353,1132,2.5
353,1144,3.5
353,1220,3.5
353,1225,3.5
353,1244,1.0
353,1254,1.0
353,1260,3.5
353,1282,3.5
353,1316,3.5
353,1333,2.5
353,1337,3.0
353,1344,2.0
353,1353,3.5
353,1360,1.5
353,1481,3.0
353,1482,2.0
353,1537,2.0
353,1538,1.5
353,1539,1.0
353,1563,3.5
353,1564,2.5
353,1565,2.5
353,1568,2.5
353,1574,3.0
353,1575,3.0
353,1581,1.0
353,1591,3.0
353,1616,1.0
353,1642,2.0
353,1676,3.0
353,1729,2.0
353,1745,4.0
353,1795,3.5
353,1802,3.5
353,1865,3.5
353,1867,3.0
353,1887,1.5
353,1912,3.0
353,1914,3.5
353,1915,1.5
353,1917,3.0
353,1968,1.0
353,2014,0.5
353,2031,2.0
353,2039,3.5
353,2063,3.5
353,2064,2.0
353,2096,3.0
353,2104,2.0
353,2134,2.0
353,2148,2.5
353,2160,3.5
353,2169,0.5
353,2174,3.0
353,2212,3.0
353,2213,3.5
353,2240,2.5
353,2242,3.0
353,2257,2.0
353,2264,3.0
353,2289,4.0
353,2339,2.0
353,2341,2.0
353,2364,3.0
353,2370,2.0
353,2375,4.0
353,2398,0.5
353,2399,3.0
353,2415,2.5
353,2427,3.5
353,2437,3.5
353,2443,3.5
353,2454,3.0
353,2477,2.0
353,2507,3.0
353,2532,3.0
353,2553,1.0
353,2556,3.5
353,2584,2.0
353,2610,3.0
353,2614,2.0
353,2621,3.0
353,2628,2.5
353,2632,3.5
353,2644,3.0
353,2646,2.5
353,2717,2.5
353,2753,3.0
353,2773,3.0
353,2805,3.0
353,2819,3.0
353,2824,4.0
353,2839,2.5
353,2842,1.5
353,2861,2.5
353,2895,2.5
353,2901,3.0
353,2937,3.0
353,2952,2.5
353,2956,1.0
353,2971,2.5
353,2998,3.0
353,3003,2.5
353,3026,2.0
353,3034,3.5
353,3068,2.5
353,3093,3.0
353,3094,2.5
353,3157,3.0
353,3183,1.0
353,3185,1.0
353,3196,1.0
353,3199,3.5
353,3200,3.5
353,3214,4.0
353,3221,3.5
353,3229,3.5
353,3234,1.5
353,3269,3.5
353,3282,3.0
353,3294,0.5
353,3307,1.5
353,3310,2.5
353,3317,2.0
353,3320,3.0
353,3365,4.0
353,3366,1.5
353,3378,3.0
353,3379,3.5
353,3388,3.5
353,3394,0.5
353,3420,3.5
353,3422,1.5
353,3443,2.5
353,3461,3.5
353,3462,1.5
353,3472,2.5
353,3473,2.0
353,3511,2.0
353,3541,2.5
353,3567,1.0
353,3594,1.0
353,3625,3.5
353,3631,3.5
353,3642,1.0
353,3686,1.5
353,3702,2.5
353,3713,1.5
353,3744,3.5
353,3767,3.5
353,3772,3.0
353,3789,3.5
353,3796,2.5
353,3802,4.0
353,3806,3.0
353,3812,2.5
353,3817,3.0
353,3845,2.0
353,3848,3.5
353,3857,3.0
353,3858,2.5
353,3872,2.0
353,3885,3.5
353,3904,2.5
353,3909,1.0
353,3911,3.0
353,3915,3.0
353,3923,3.5
353,3941,1.5
353,3950,3.5
353,3956,3.5
353,3976,3.0
353,4003,3.0
353,4004,2.5
353,4029,2.0
353,4030,1.5
353,4066,2.0
353,4069,3.5
353,4071,1.0
353,4086,3.5
353,4103,3.0
353,4104,2.5
353,4117,2.0
353,4126,3.5
353,4128,1.0
353,4140,2.0
353,4151,2.0
353,4167,3.0
353,4169,2.5
353,4174,2.5
353,4199,2.5
353,4203,1.0
353,4207,3.0
353,4209,2.5
353,4240,3.0
353,4260,3.5
353,4262,0.5
353,4266,2.0
353,4323,3.0
353,4325,1.0
353,4328,3.5
353,4336,3.0
353,4355,2.0
353,4357,2.5
353,4373,3.5
353,4387,0.5
353,4393,2.0
353,4396,3.0
353,4418,3.5
353,4444,2.0
353,4489,1.0
353,4504,3.0
353,4514,2.0
353,4559,2.5
353,4562,2.0
353,4583,3.0
353,4588,3.0
353,4604,2.0
353,4611,3.0
353,4612,3.0
353,4615,3.0
353,4672,3.5
353,4692,3.0
353,4694,3.5
353,4697,2.0
353,4716,1.5
353,4717,1.5
353,4728,2.0
353,4766,2.0
353,4787,3.0
353,4788,3.0
353,4821,3.0
353,4823,3.5
353,4848,3.5
353,4853,2.0
353,4856,3.5
353,4859,3.0
353,4860,1.5
353,4866,2.5
353,4870,3.5
353,4881,2.5
353,4883,3.5
353,4894,3.0
353,4907,3.5
353,4919,1.0
353,4923,2.5
353,4927,2.0
353,4928,0.5
353,4929,3.5
353,4992,2.5
353,5002,1.5
353,5021,3.5
353,5027,3.0
353,5035,2.0
353,5036,3.0
353,5079,3.0
353,5082,2.5
353,5092,3.0
353,5106,2.0
353,5112,3.5
353,5127,3.0
353,5135,2.5
353,5138,3.0
353,5153,3.5
353,5154,3.5
353,5156,4.0
353,5234,2.0
353,5258,1.0
353,5271,3.5
353,5315,3.0
353,5391,3.5
353,5393,3.0
353,5396,2.5
353,5403,2.0
353,5406,2.5
353,5408,0.5
353,5424,3.5
353,5433,3.0
353,5481,3.0
353,5486,2.5
353,5489,3.0
353,5492,2.5
353,5499,3.5
353,5500,1.0
353,5545,3.0
353,5550,1.5
353,5576,0.5
353,5577,2.5
353,5579,1.5
353,5585,3.5
353,5602,2.5
353,5625,2.5
353,5627,3.0
353,5635,2.0
353,5642,2.5
353,5820,1.0
353,5831,4.0
353,5920,3.5
353,5923,3.0
353,5962,2.5
353,5966,2.5
353,5984,3.5
353,5990,3.0
353,6017,2.0
353,6020,1.5
353,6030,2.0
353,6056,3.0
353,6066,3.5
353,6069,3.5
353,6103,3.5
353,6105,1.0
353,6123,3.0
353,6131,3.5
353,6139,3.5
353,6140,2.5
353,6141,1.5
353,6146,2.5
353,6153,3.5
353,6159,3.5
353,6163,2.5
353,6173,2.0
353,6179,3.5
353,6182,2.0
353,6183,2.5
353,6187,3.0
353,6188,2.0
353,6193,4.0
353,6198,1.0
353,6202,3.0
353,6209,3.0
353,6213,1.5
353,6217,1.5
353,6220,3.5
353,6224,3.5
353,6229,2.5
353,6232,1.0
353,6234,2.5
353,6238,3.5
353,6249,3.5
353,6282,3.0
353,6283,2.0
353,6293,2.0
353,6295,3.0
353,6308,3.0
353,6319,1.0
353,6323,1.5
353,6337,1.0
353,6343,2.5
353,6356,3.5
353,6371,2.5
353,6375,2.0
353,6381,2.5
353,6384,4.0
353,6386,3.5
353,6388,3.0
353,6402,3.5
353,6409,4.5
353,6421,2.5
353,6430,2.0
353,6434,3.5
353,6437,3.0
353,6445,3.0
353,6446,2.5
353,6449,0.5
353,6459,2.5
353,6462,3.5
353,6476,3.0
353,6478,4.0
353,6482,3.5
353,6484,2.5
353,6490,3.5
353,6508,2.0
353,6519,3.0
353,6533,3.0
353,6536,1.0
353,6540,4.0
353,6572,4.0
353,6584,4.0
353,6631,3.0
353,6644,3.5
353,6655,4.5
353,6709,3.0
353,6724,3.5
353,6728,2.5
353,6730,3.5
353,6731,3.5
353,6747,4.0
353,6754,3.5
353,6759,3.0
353,6769,3.0
353,6770,3.5
353,6817,3.0
353,6830,1.5
353,6841,2.5
353,6843,2.5
353,6847,1.0
353,6917,4.0
353,6930,3.5
353,6945,4.5
353,6948,4.0
353,6967,3.5
353,7006,3.5
353,7070,3.5
354,1,5.0
354,11,5.0
354,43,4.0
354,103,5.0
354,131,5.0
354,133,3.0
354,145,2.0
354,153,4.0
354,205,5.0
354,208,5.0
354,226,3.0
354,238,5.0
354,259,3.0
354,283,3.0
354,285,5.0
354,295,3.0
354,310,2.0
354,314,5.0
354,315,4.0
354,319,5.0
354,322,1.0
354,323,4.0
354,329,3.0
354,335,3.0
354,342,4.0
354,345,4.0
354,362,5.0
354,390,5.0
354,392,4.0
354,407,4.0
354,415,4.0
354,420,5.0
354,424,5.0
354,426,5.0
354,428,3.0
354,445,5.0
354,462,4.0
354,467,3.0
354,473,5.0
354,495,4.0
354,496,3.0
354,521,1.0
354,522,2.0
354,523,5.0
354,524,3.0
354,525,4.0
354,526,5.0
354,527,3.0
354,528,4.0
354,529,4.0
354,530,3.0
354,867,5.0
355,1,3.0
355,2,3.0
355,6,4.0
355,10,3.5
355,19,3.0
355,32,4.0
355,46,5.0
355,49,3.5
355,66,3.0
355,88,3.0
355,101,4.0
355,130,3.0
355,133,3.0
355,145,3.0
355,148,3.0
355,153,1.5
355,164,2.5
355,185,3.0
355,204,3.5
355,226,4.5
355,233,5.0
355,263,3.5
355,264,4.5
355,267,4.5
355,283,4.0
355,285,5.0
355,310,3.0
355,322,5.0
355,329,4.0
355,332,3.0
355,342,4.0
355,345,3.5
355,384,3.5
355,392,4.0
355,404,4.0
355,407,3.0
355,428,3.5
355,448,2.0
355,455,4.0
355,473,4.0
355,486,4.5
355,495,4.0
355,522,3.0
355,523,4.0
355,524,4.0
355,525,3.5
355,526,4.5
355,530,2.5
355,562,3.5
355,616,3.5
355,618,2.5
355,627,3.5
355,643,4.5
355,645,3.0
355,696,5.0
355,724,3.5
355,726,4.5
355,741,4.5
355,746,5.0
355,786,4.5
355,825,3.0
355,841,4.0
355,867,3.5
355,871,4.0
355,872,4.0
355,881,4.5
355,882,4.0
355,884,4.0
355,889,4.0
355,892,2.0
355,905,4.0
355,913,5.0
355,952,4.5
355,954,5.0
355,956,5.0
355,958,5.0
355,963,5.0
355,965,3.5
355,967,4.5
355,971,5.0
355,972,3.0
355,977,4.0
355,978,5.0
355,979,5.0
355,995,4.0
355,1008,4.5
355,1013,5.0
355,1014,4.0
355,1016,3.0
355,1020,4.0
355,1025,4.0
355,1029,4.0
355,1030,4.0
355,1046,5.0
355,1066,3.5
355,1079,4.5
355,1087,3.5
355,1092,4.0
355,1101,3.5
355,1121,2.5
355,1126,4.0
355,1132,3.0
355,1166,3.0
355,1220,4.0
355,1225,4.5
355,1254,4.0
355,1258,4.5
355,1295,4.5
355,1310,4.0
355,1333,4.0
355,1360,2.0
355,1368,4.0
355,1463,3.5
355,1474,3.0
355,1481,1.5
355,1485,4.0
355,1524,4.0
355,1557,3.0
355,1560,4.0
355,1575,3.5
355,1591,4.5
355,1676,4.5
355,1697,3.0
355,1723,4.0
355,1729,3.5
355,1765,4.0
355,1811,4.0
355,1844,4.0
355,1865,2.5
355,1887,4.0
355,1938,2.0
355,1963,4.5
355,1967,4.0
355,1974,4.5
355,1999,3.5
355,2027,4.0
355,2044,4.5
355,2063,5.0
355,2104,4.0
355,2148,4.0
355,2155,4.5
355,2160,2.0
355,2161,4.0
355,2165,3.5
355,2169,4.5
355,2170,4.0
355,2174,4.0
355,2193,2.5
355,2199,3.5
355,2213,4.5
355,2253,2.0
355,2289,5.0
355,2339,4.5
355,2364,3.0
355,2368,3.5
355,2375,5.0
355,2408,4.0
355,2427,3.5
355,2454,3.5
355,2461,3.5
355,2477,4.0
355,2507,3.0
355,2532,5.0
355,2621,1.0
355,2646,4.0
355,2683,3.0
355,2701,3.5
355,2721,3.5
355,2753,3.5
355,2764,4.0
355,2773,4.0
355,2794,4.0
355,2819,4.0
355,2824,4.0
355,2861,4.0
355,2870,1.5
355,2941,3.5
355,2952,3.0
355,2998,2.5
355,3034,3.0
355,3094,4.0
355,3114,3.0
355,3129,4.0
355,3158,4.5
355,3166,4.0
355,3199,3.0
355,3200,2.0
355,3214,5.0
355,3224,3.0
355,3229,3.5
355,3269,2.5
355,3279,4.0
355,3282,3.5
355,3310,3.5
355,3365,3.5
355,3368,4.0
355,3388,4.0
355,3420,4.0
355,3602,4.0
355,3645,2.0
355,3647,2.5
355,3701,2.0
355,3802,4.0
355,3806,4.0
355,3813,2.5
355,3848,3.5
355,3857,4.5
355,3872,4.5
355,3874,3.5
355,3924,3.5
355,3965,3.0
355,4004,3.5
355,4029,3.5
355,4086,3.5
355,4104,4.0
355,4126,4.0
355,4140,3.5
355,4148,2.0
355,4151,2.5
355,4169,3.5
355,4232,4.5
355,4240,3.0
355,4256,3.0
355,4260,4.0
355,4267,3.0
355,4326,3.0
355,4336,3.0
355,4396,5.0
355,4418,4.0
355,4433,1.0
355,4535,4.0
355,4541,2.5
355,4583,2.0
355,4588,4.0
355,4604,3.0
355,4611,4.0
355,4672,3.5
355,4692,3.0
355,4694,4.0
355,4695,1.5
355,4764,2.0
355,4768,4.5
355,4778,3.5
355,4787,3.0
355,4856,2.0
355,4881,3.0
355,4888,3.5
355,4923,3.0
355,4940,3.5
355,4955,3.5
355,4956,3.5
355,5022,4.0
355,5027,5.0
355,5119,3.5
355,5127,3.5
355,5128,4.5
355,5135,1.5
355,5144,4.5
355,5153,1.0
355,5162,2.0
355,5169,3.0
355,5191,4.0
355,5303,3.0
355,5340,4.0
355,5366,4.0
355,5393,4.5
355,5394,1.0
355,5400,3.0
355,5401,3.0
355,5403,1.0
355,5424,3.5
355,5433,3.0
355,5486,3.0
355,5499,3.5
355,5538,2.5
355,5550,3.0
355,5585,4.0
355,5627,4.5
355,5644,3.0
355,6043,4.0
355,6049,3.0
355,6103,4.5
355,6112,3.5
355,6123,3.0
355,6140,4.0
355,6159,3.5
355,6163,3.0
355,6173,4.0
355,6183,3.0
355,6193,3.0
355,6220,4.0
355,6229,2.0
355,6295,3.5
355,6384,3.5
355,6386,4.0
355,6445,2.5
355,6467,4.5
355,6540,5.0
355,6572,4.0
355,6655,3.5
355,6744,4.0
355,6747,4.0
355,6800,4.0
355,6821,4.0
355,6857,4.0
355,6917,5.0
355,6945,4.5
355,6981,4.0
356,124,3.0
356,184,3.0
356,304,2.0
356,326,4.5
356,347,2.5
356,656,3.5
356,803,3.5
356,979,2.0
356,1704,4.0
356,1764,5.0
356,1871,0.5
356,2004,5.0
356,2071,3.5
356,2151,2.5
356,2166,3.0
356,2180,3.5
356,2682,5.0
356,5341,1.5
356,6028,1.5
356,6397,0.5
356,6805,0.5
357,1,5.0
357,19,4.0
357,32,5.0
357,47,4.0
357,55,5.0
357,123,3.0
357,138,3.0
357,141,4.0
357,180,4.0
357,197,4.0
357,204,4.0
357,222,5.0
357,226,5.0
357,238,5.0
357,245,4.0
357,250,3.0
357,295,3.0
357,308,5.0
357,310,4.0
357,329,5.0
357,362,3.0
357,382,3.0
357,404,4.0
357,495,5.0
357,517,5.0
357,522,5.0
357,525,4.0
357,528,5.0
357,608,5.0
357,623,5.0
358,1,5.0
358,3,1.0
358,5,2.0
358,6,3.0
358,7,4.0
358,11,3.0
358,12,1.0
358,17,5.0
358,19,1.0
358,21,4.0
358,32,3.0
358,33,5.0
358,38,5.0
358,45,1.0
358,46,3.0
358,47,3.0
358,49,5.0
358,50,4.0
358,55,5.0
358,61,1.0
358,62,1.0
358,66,1.0
358,76,1.0
358,95,1.0
358,97,1.0
358,101,1.0
358,102,5.0
358,106,5.0
358,122,3.0
358,123,3.0
358,124,4.0
358,133,2.0
358,137,1.0
358,190,5.0
358,197,5.0
358,198,4.0
358,204,1.0
358,209,4.0
358,210,3.0
358,219,5.0
358,225,3.0
358,233,5.0
358,249,2.0
358,260,3.0
358,267,5.0
358,284,2.0
358,285,5.0
358,303,3.0
358,305,3.0
358,310,1.0
358,314,5.0
358,321,2.0
358,322,5.0
358,323,5.0
358,325,2.0
358,326,3.0
358,327,3.0
358,329,4.0
358,332,3.0
358,333,2.0
358,335,1.0
358,336,4.0
358,337,4.0
358,339,1.0
358,342,3.0
358,343,2.0
358,345,2.0
358,364,2.0
358,365,2.0
358,370,1.0
358,371,2.0
358,380,1.0
358,382,1.0
358,384,2.0
358,385,2.0
358,390,4.0
358,391,4.0
358,400,3.0
358,407,2.0
358,415,1.0
358,419,1.0
358,420,5.0
358,423,5.0
358,433,2.0
358,440,4.0
358,441,4.0
358,448,4.0
358,452,1.0
358,456,4.0
358,461,4.0
358,463,2.0
358,465,1.0
358,467,2.0
358,473,5.0
358,475,5.0
358,484,3.0
358,488,2.0
358,495,2.0
358,496,1.0
358,500,4.0
358,510,2.0
358,519,4.0
358,520,3.0
358,521,4.0
358,522,5.0
358,523,5.0
358,525,4.0
358,526,5.0
358,527,4.0
358,528,5.0
358,529,3.0
358,530,4.0
358,534,2.0
358,536,5.0
358,570,1.0
358,577,2.0
358,599,2.0
358,600,3.0
358,602,1.0
358,607,1.0
358,612,1.0
358,636,1.0
358,638,1.0
358,643,4.0
358,648,3.0
358,649,1.0
358,650,3.0
358,653,4.0
358,659,4.0
358,661,2.0
358,673,1.0
358,682,2.0
358,694,1.0
358,696,5.0
358,702,3.0
358,720,5.0
358,721,5.0
358,722,5.0
358,724,5.0
358,727,5.0
358,729,4.0
358,730,5.0
358,731,4.0
358,732,5.0
358,733,4.0
358,734,5.0
358,735,5.0
358,736,3.0
358,737,3.0
358,741,5.0
358,742,3.0
358,743,5.0
358,744,5.0
358,745,5.0
358,747,5.0
358,749,4.0
358,754,4.0
358,755,4.0
358,763,4.0
358,766,4.0
358,767,4.0
358,772,5.0
358,773,4.0
358,774,5.0
358,775,5.0
358,787,4.0
358,812,3.0
358,815,3.0
358,821,3.0
358,827,4.0
358,828,5.0
358,833,4.0
358,835,3.0
358,836,3.0
358,840,4.0
358,845,4.0
358,857,4.0
358,858,1.0
358,859,5.0
358,862,4.0
358,867,4.0
358,869,5.0
358,870,4.0
358,871,4.0
358,873,4.0
358,874,4.0
358,876,4.0
358,880,3.0
358,881,3.0
358,883,1.0
358,885,1.0
358,886,5.0
358,891,1.0
358,894,5.0
358,903,3.0
358,907,3.0
358,912,3.0
358,913,4.0
358,916,5.0
358,928,1.0
358,931,3.0
358,932,5.0
358,939,4.0
358,946,3.0
358,948,4.0
358,952,5.0
358,954,5.0
358,955,5.0
358,956,5.0
358,959,3.0
358,961,5.0
358,964,5.0
358,967,5.0
358,969,5.0
358,970,5.0
358,977,5.0
358,978,5.0
358,981,5.0
358,982,5.0
358,984,3.0
358,985,5.0
358,986,5.0
358,990,5.0
358,997,5.0
358,999,5.0
358,1002,5.0
358,1005,5.0
358,1011,4.0
358,1012,2.0
358,1014,4.0
358,1020,5.0
358,1021,5.0
358,1022,5.0
358,1024,4.0
358,1025,4.0
358,1027,5.0
358,1031,5.0
358,1033,5.0
358,1034,4.0
358,1036,5.0
358,1037,4.0
358,1040,3.0
358,1041,2.0
358,1042,4.0
358,1043,5.0
358,1046,3.0
358,1051,2.0
358,1058,5.0
358,1061,5.0
358,1084,1.0
358,1089,3.0
358,1097,2.0
358,1098,1.0
358,1102,4.0
358,1103,5.0
358,1104,2.0
358,1117,3.0
358,1118,2.0
358,1119,1.0
358,1120,1.0
358,1121,5.0
358,1122,3.0
358,1126,3.0
358,1130,1.0
358,1132,4.0
358,1134,4.0
358,1135,3.0
358,1145,3.0
358,1149,5.0
358,1151,3.0
358,1168,3.0
358,1174,4.0
358,1176,1.0
358,1180,2.0
358,1184,1.0
358,1188,4.0
358,1195,1.0
358,1200,4.0
358,1201,4.0
358,1210,4.0
358,1217,4.0
358,1220,4.0
358,1224,1.0
358,1232,2.0
358,1243,1.0
358,1244,1.0
358,1247,4.0
358,1248,4.0
358,1254,3.0
358,1255,1.0
358,1262,3.0
358,1270,3.0
358,1275,1.0
358,1282,3.0
358,1286,4.0
358,1289,4.0
358,1291,3.0
358,1297,1.0
358,1298,1.0
358,1306,4.0
358,1307,2.0
358,1310,4.0
358,1311,1.0
358,1312,1.0
358,1323,4.0
358,1332,4.0
358,1342,4.0
358,1343,1.0
358,1347,5.0
358,1350,4.0
358,1354,1.0
358,1360,2.0
358,1365,4.0
358,1368,4.0
358,1375,4.0
358,1390,1.0
358,1391,5.0
358,1394,4.0
358,1405,1.0
358,1415,2.0
358,1423,2.0
358,1425,1.0
358,1426,1.0
358,1435,1.0
358,1442,1.0
358,1455,4.0
358,1460,2.0
358,1464,3.0
358,1476,4.0
358,1477,4.0
358,1482,2.0
358,1497,5.0
358,1501,5.0
358,1502,5.0
358,1503,5.0
358,1505,5.0
358,1507,5.0
358,1508,5.0
358,1509,4.0
358,1510,4.0
358,1513,5.0
358,1515,5.0
358,1516,3.0
358,1517,5.0
358,1521,4.0
358,1522,2.0
358,1526,5.0
358,1529,3.0
358,1531,4.0
358,1563,4.0
358,1564,3.0
358,1565,2.0
358,1566,2.0
358,1567,1.0
358,1574,3.0
358,1575,2.0
358,1577,3.0
358,1578,3.0
358,1581,4.0
358,1583,4.0
358,1586,1.0
358,1590,1.0
358,1591,4.0
358,1606,2.0
358,1615,1.0
358,1616,3.0
358,1622,1.0
358,1625,5.0
358,1626,5.0
358,1639,3.0
358,1641,4.0
358,1642,5.0
358,1643,1.0
358,1646,3.0
358,1653,3.0
358,1656,3.0
358,1657,4.0
358,1659,1.0
358,1660,4.0
358,1661,4.0
358,1669,3.0
358,1670,3.0
358,1671,3.0
358,1672,2.0
358,1673,2.0
358,1685,2.0
358,1686,4.0
358,1687,3.0
358,1689,5.0
358,1692,1.0
358,1693,2.0
358,1694,4.0
358,1695,3.0
358,1696,4.0
358,1700,3.0
358,1703,4.0
358,1704,3.0
358,1705,2.0
358,1709,3.0
358,1729,1.0
358,1745,4.0
358,1764,4.0
358,1771,2.0
358,1772,5.0
358,1774,2.0
358,1776,4.0
358,1777,5.0
358,1778,3.0
358,1780,4.0
358,1781,1.0
358,1783,1.0
358,1786,2.0
358,1788,2.0
358,1789,2.0
358,1792,2.0
358,1793,2.0
358,1795,3.0
358,1802,1.0
358,1809,1.0
358,1812,5.0
358,1813,3.0
358,1814,3.0
358,1819,1.0
358,1820,5.0
358,1821,3.0
358,1822,4.0
358,1826,2.0
358,1834,1.0
358,1837,5.0
358,1840,5.0
358,1849,2.0
358,1864,2.0
358,1867,4.0
358,1868,4.0
358,1870,5.0
358,1880,3.0
358,1882,4.0
358,1883,1.0
358,1885,3.0
358,1886,1.0
358,1889,1.0
358,1890,1.0
358,1891,1.0
358,1892,1.0
358,1893,1.0
358,1894,1.0
358,1895,4.0
358,1896,2.0
358,1900,1.0
358,1903,1.0
358,1905,4.0
358,1906,5.0
358,1907,5.0
358,1909,4.0
358,1916,4.0
358,1917,4.0
358,1918,4.0
358,1924,2.0
358,1927,3.0
358,1929,4.0
358,1934,3.0
358,1935,3.0
358,1941,1.0
358,1956,1.0
358,1971,4.0
358,1975,1.0
358,1976,1.0
358,1977,4.0
358,1978,2.0
358,1979,3.0
358,1980,1.0
358,1984,1.0
358,2000,1.0
358,2001,1.0
358,2008,1.0
358,2016,4.0
358,2027,4.0
358,2036,4.0
358,2049,1.0
358,2051,2.0
358,2054,3.0
358,2059,3.0
358,2063,5.0
358,2071,3.0
358,2085,2.0
358,2087,3.0
358,2094,3.0
358,2104,3.0
358,2130,1.0
358,2139,5.0
358,2148,5.0
358,2153,4.0
358,2160,1.0
358,2174,3.0
358,2175,1.0
358,2182,2.0
358,2186,4.0
358,2193,2.0
358,2194,4.0
358,2195,2.0
358,2199,3.0
358,2200,2.0
358,2203,5.0
358,2213,5.0
358,2219,4.0
358,2225,5.0
358,2236,4.0
358,2237,1.0
358,2239,1.0
358,2240,2.0
358,2241,1.0
358,2242,5.0
358,2249,4.0
358,2250,2.0
358,2262,2.0
358,2267,5.0
358,2289,4.0
358,2292,2.0
358,2294,2.0
358,2302,2.0
358,2304,3.0
358,2338,3.0
358,2341,4.0
358,2361,2.0
358,2362,3.0
358,2364,4.0
358,2367,5.0
358,2369,4.0
358,2370,1.0
358,2376,1.0
358,2384,3.0
358,2386,5.0
358,2399,4.0
358,2403,3.0
358,2416,5.0
358,2426,4.0
358,2437,2.0
358,2439,4.0
358,2443,5.0
358,2444,3.0
358,2446,1.0
358,2447,1.0
358,2459,2.0
358,2461,3.0
358,2470,4.0
358,2481,3.0
358,2497,4.0
358,2501,3.0
358,2506,1.0
358,2507,5.0
358,2527,3.0
358,2531,1.0
358,2532,3.0
358,2533,4.0
358,2541,4.0
358,2552,4.0
358,2556,2.0
358,2579,1.0
358,2582,4.0
358,2595,1.0
358,2601,4.0
358,2604,3.0
358,2605,2.0
358,2610,3.0
358,2611,2.0
358,2612,5.0
358,2614,2.0
358,2615,2.0
358,2616,3.0
358,2620,4.0
358,2626,1.0
358,2629,2.0
358,2647,1.0
358,2652,5.0
